Candidate,Source,Date,Score
Clinton,townhall.com,2016-09-23,-0.09758329177963829
Clinton,townhall.com,2016-09-24,-0.197404902725
Clinton,townhall.com,2016-09-26,-0.027961061102307696
Clinton,townhall.com,2016-09-27,-0.2216405691
Clinton,townhall.com,2016-09-28,-0.13494646621096773
Clinton,townhall.com,2016-09-30,-0.23402943133333334
Clinton,townhall.com,2016-10-01,-0.27345581828000004
Clinton,townhall.com,2016-10-02,-0.27154586760769234
Clinton,townhall.com,2016-10-03,-0.1173792243825862
Clinton,townhall.com,2016-10-04,-0.25763198430967743
Clinton,townhall.com,2016-10-05,-0.212491654529
Clinton,townhall.com,2016-10-07,-0.2595889279285714
Clinton,washingtonpost.com,2016-08-16,-0.06309999979999999
Clinton,washingtonpost.com,2016-08-18,-0.2326577072789473
Clinton,washingtonpost.com,2016-08-19,-0.20941491931538458
Clinton,washingtonpost.com,2016-08-20,-0.16253816227272727
Clinton,washingtonpost.com,2016-08-21,-0.08799790769166665
Clinton,washingtonpost.com,2016-08-22,-0.2266335225
Clinton,washingtonpost.com,2016-08-23,-0.18256084269230768
Clinton,washingtonpost.com,2016-08-24,-0.18449866266666667
Clinton,washingtonpost.com,2016-08-26,-0.15377041893636365
Clinton,washingtonpost.com,2016-08-28,-0.1661111903
Clinton,washingtonpost.com,2016-08-30,-0.20158816764999998
Clinton,washingtonpost.com,2016-08-31,-0.13304921285200005
Clinton,washingtonpost.com,2016-09-01,-0.19847809002608696
Clinton,washingtonpost.com,2016-09-02,-0.15950928381916668
Clinton,washingtonpost.com,2016-09-05,-0.22317011
Clinton,washingtonpost.com,2016-09-06,-0.2262994005151515
Clinton,washingtonpost.com,2016-09-07,-0.057308940907214286
Clinton,washingtonpost.com,2016-09-08,-0.12774366018
Clinton,washingtonpost.com,2016-09-09,-0.13680300905714285
Clinton,washingtonpost.com,2016-09-10,-0.22530090681818182
Clinton,washingtonpost.com,2016-09-13,-0.10507314401428572
Clinton,washingtonpost.com,2016-09-14,-0.19999460630555557
Clinton,washingtonpost.com,2016-09-15,-0.19991292134451616
Clinton,washingtonpost.com,2016-09-16,-0.162148672775
Clinton,washingtonpost.com,2016-09-17,-0.17975206318749998
Clinton,washingtonpost.com,2016-09-18,-0.23028461537142858
Clinton,washingtonpost.com,2016-09-19,-0.27368801703333334
Clinton,washingtonpost.com,2016-09-21,-0.21388429595294114
Clinton,washingtonpost.com,2016-09-22,-0.22969420451054381
Clinton,washingtonpost.com,2016-09-23,-0.18903769502222223
Clinton,washingtonpost.com,2016-09-24,-0.1364924061857143
Clinton,washingtonpost.com,2016-09-26,-0.13712723854116277
Clinton,washingtonpost.com,2016-09-27,-0.11884421921708332
Clinton,washingtonpost.com,2016-09-28,-0.13034759973157894
Clinton,washingtonpost.com,2016-09-30,-0.20692153494545454
Clinton,washingtonpost.com,2016-10-01,-0.21431955537142855
Clinton,washingtonpost.com,2016-10-02,-0.21911510026999995
Clinton,washingtonpost.com,2016-10-03,-0.11722360055676471
Clinton,washingtonpost.com,2016-10-04,-0.1893856379490196
Clinton,washingtonpost.com,2016-10-05,-0.22279652079300005
Clinton,washingtonpost.com,2016-10-07,-0.14318739417499998
Clinton,washingtontimes.com,2016-08-16,-0.35884650425
Clinton,washingtontimes.com,2016-08-17,-0.0749481022
Clinton,washingtontimes.com,2016-08-18,-0.19941614025325
Clinton,washingtontimes.com,2016-08-19,-0.2059985025
Clinton,washingtontimes.com,2016-08-20,-0.20831638568333333
Clinton,washingtontimes.com,2016-08-21,-0.23262908142500002
Clinton,washingtontimes.com,2016-08-22,-0.20297363527368423
Clinton,washingtontimes.com,2016-08-23,-0.10114220165454545
Clinton,washingtontimes.com,2016-08-24,-0.2779172285657778
Clinton,washingtontimes.com,2016-08-26,-0.24554445432500002
Clinton,washingtontimes.com,2016-08-28,-0.28471391054545453
Clinton,washingtontimes.com,2016-08-30,-0.14796299983333333
Clinton,washingtontimes.com,2016-08-31,-0.17376889657818184
Clinton,washingtontimes.com,2016-09-01,-0.17828010546666664
Clinton,washingtontimes.com,2016-09-02,-0.25296077032674996
Clinton,washingtontimes.com,2016-09-05,-0.12806678012
Clinton,washingtontimes.com,2016-09-06,-0.16045719546999998
Clinton,washingtontimes.com,2016-09-07,-0.30097739645555555
Clinton,washingtontimes.com,2016-09-08,-0.237338006
Clinton,washingtontimes.com,2016-09-09,-0.0894343629
Clinton,washingtontimes.com,2016-09-10,-0.40747851150000003
Clinton,washingtontimes.com,2016-09-11,-0.0438359007
Clinton,washingtontimes.com,2016-09-13,-0.10409333300000001
Clinton,washingtontimes.com,2016-09-14,-0.18050983451933336
Clinton,washingtontimes.com,2016-09-15,-0.20416515369000005
Clinton,washingtontimes.com,2016-09-16,-0.22294275075
Clinton,washingtontimes.com,2016-09-17,-0.142976999
Clinton,washingtontimes.com,2016-09-19,-0.2268014995
Clinton,washingtontimes.com,2016-09-21,-0.20527717591666664
Clinton,washingtontimes.com,2016-09-22,-0.23782792954550006
Clinton,washingtontimes.com,2016-09-23,-0.21249928820849998
Clinton,washingtontimes.com,2016-09-24,-0.188019150975
Clinton,washingtontimes.com,2016-09-26,-0.15538657952916665
Clinton,washingtontimes.com,2016-09-27,-0.19960526918461538
Clinton,washingtontimes.com,2016-09-28,-0.1274119107
Clinton,washingtontimes.com,2016-09-30,-0.18834849933333334
Clinton,washingtontimes.com,2016-10-01,-0.25900375075
Clinton,washingtontimes.com,2016-10-02,-0.0930766116
Clinton,washingtontimes.com,2016-10-03,-0.19117244065000003
Clinton,washingtontimes.com,2016-10-04,-0.22176169429565215
Clinton,washingtontimes.com,2016-10-05,-0.153017280525
Clinton,washingtontimes.com,2016-10-07,-0.16309402406
Clinton,wsj.com,2016-08-16,0.081331998
Clinton,wsj.com,2016-08-17,0.061817340535
Clinton,wsj.com,2016-08-18,-0.215466995
Clinton,wsj.com,2016-08-19,-0.18523927627999998
Clinton,wsj.com,2016-08-21,-0.2974539934
Clinton,wsj.com,2016-08-22,-0.2824048135625
Clinton,wsj.com,2016-08-23,0.12498845245000001
Clinton,wsj.com,2016-08-24,-0.3947914939833333
Clinton,wsj.com,2016-08-26,-0.25678531538000005
Clinton,wsj.com,2016-08-28,-0.11558020356666666
Clinton,wsj.com,2016-08-30,-0.1411179987
Clinton,wsj.com,2016-08-31,-0.1594486112555556
Clinton,wsj.com,2016-09-01,-0.21369954547272726
Clinton,wsj.com,2016-09-02,0.03758133933333333
Clinton,wsj.com,2016-09-06,-0.15075644375625
Clinton,wsj.com,2016-09-07,-0.20929415891428574
Clinton,wsj.com,2016-09-08,-0.0938951001
Clinton,wsj.com,2016-09-09,-0.06472950999714286
Clinton,wsj.com,2016-09-10,-0.393476993
Clinton,wsj.com,2016-09-12,-0.25814257357142856
Clinton,wsj.com,2016-09-13,-0.204704501
Clinton,wsj.com,2016-09-14,-0.2649968366666667
Clinton,wsj.com,2016-09-15,-0.21415032834999995
Clinton,wsj.com,2016-09-16,-0.13314933096666667
Clinton,wsj.com,2016-09-17,-0.296491489
Clinton,wsj.com,2016-09-18,-0.366414011
Clinton,wsj.com,2016-09-19,-0.5513997374999999
Clinton,wsj.com,2016-09-20,-0.11366565225
Clinton,wsj.com,2016-09-21,-0.1878247485
Clinton,wsj.com,2016-09-22,-0.049912409633333335
Clinton,wsj.com,2016-09-23,-0.116431605075
Clinton,wsj.com,2016-09-26,-0.0003474099347826042
Clinton,wsj.com,2016-09-27,0.10733631826250001
Clinton,wsj.com,2016-09-28,-0.16667697043833332
Clinton,wsj.com,2016-09-30,-0.28375354395
Clinton,wsj.com,2016-10-01,-0.347416997
Clinton,wsj.com,2016-10-02,-0.654891014
Clinton,wsj.com,2016-10-03,-0.3862110005
Clinton,wsj.com,2016-10-04,-0.12013786603749999
Clinton,wsj.com,2016-10-05,-0.2930557058
Clinton,yahoo.com,2016-08-15,-0.34224739830000006
Clinton,yahoo.com,2016-08-16,-0.33993699633333335
Clinton,yahoo.com,2016-08-17,-0.24894658434347822
Clinton,yahoo.com,2016-08-18,-0.34990953162941174
Clinton,yahoo.com,2016-08-19,-0.20224650454192308
Clinton,yahoo.com,2016-08-20,-0.1495928365
Clinton,yahoo.com,2016-08-21,-0.21086742642857143
Clinton,yahoo.com,2016-08-22,-0.21537024500000002
Clinton,yahoo.com,2016-08-23,-0.21607209751999998
Clinton,yahoo.com,2016-08-24,-0.16805340130714286
Clinton,yahoo.com,2016-08-25,-0.17612005758478264
Clinton,yahoo.com,2016-08-26,-0.3699233233333333
Clinton,yahoo.com,2016-08-27,-0.2719285219153846
Clinton,yahoo.com,2016-08-28,-0.22937550385
Clinton,yahoo.com,2016-08-29,-0.21992123367470584
Clinton,yahoo.com,2016-08-30,-0.2564533862605405
Clinton,yahoo.com,2016-08-31,-0.3014953828974359
Clinton,yahoo.com,2016-09-01,-0.25877309069166665
Clinton,yahoo.com,2016-09-02,-0.19241158019333332
Clinton,yahoo.com,2016-09-03,-0.235155049925
Clinton,yahoo.com,2016-09-04,-0.2253353259928572
Clinton,yahoo.com,2016-09-05,-0.21915573670869562
Clinton,yahoo.com,2016-09-06,-0.23357146476785712
Clinton,yahoo.com,2016-09-07,-0.3120369353117647
Clinton,yahoo.com,2016-09-08,-0.27585748892999995
Clinton,yahoo.com,2016-09-09,-0.3461498948666667
Clinton,yahoo.com,2016-09-10,-0.36933308049999997
Clinton,yahoo.com,2016-09-11,-0.2645950380875
Clinton,yahoo.com,2016-09-12,-0.27426577697413346
Clinton,yahoo.com,2016-09-13,-0.3053115251205714
Clinton,yahoo.com,2016-09-14,-0.19832030211063828
Clinton,yahoo.com,2016-09-15,-0.30025271304000006
Clinton,yahoo.com,2016-09-16,-0.27411073476756753
Clinton,yahoo.com,2016-09-17,-0.2912331338636363
Clinton,yahoo.com,2016-09-18,-0.3463397881000001
Clinton,yahoo.com,2016-09-19,-0.30693820120000004
Clinton,yahoo.com,2016-09-20,-0.2889853660166667
Clinton,yahoo.com,2016-09-21,-0.19168206782619054
Clinton,yahoo.com,2016-09-22,-0.21125620400200001
Clinton,yahoo.com,2016-09-23,-0.24691662387500002
Clinton,yahoo.com,2016-09-24,-0.20208341327058824
Clinton,yahoo.com,2016-09-25,-0.18089715879444446
Clinton,yahoo.com,2016-09-26,-0.234153324796
Clinton,yahoo.com,2016-09-27,-0.17835124812674422
Clinton,yahoo.com,2016-09-28,-0.24870635322088236
Clinton,yahoo.com,2016-09-29,-0.24400277995294117
Clinton,yahoo.com,2016-09-30,-0.19446363257441857
Clinton,yahoo.com,2016-10-01,-0.2082332268095238
Clinton,yahoo.com,2016-10-02,-0.19353418620888885
Clinton,yahoo.com,2016-10-03,-0.27009440529642853
Clinton,yahoo.com,2016-10-04,-0.295161566476
Clinton,yahoo.com,2016-10-05,-0.481723011
Clinton,yahoo.com,2016-10-07,-0.2239740526
Trump,ap.org,2016-08-14,-0.330565989
Trump,ap.org,2016-08-15,-0.32899425684718747
Trump,ap.org,2016-08-16,-0.30999700898800014
Trump,ap.org,2016-08-17,-0.09255194203377776
Trump,ap.org,2016-08-18,-0.17855605458054552
Trump,ap.org,2016-08-19,-0.2832967569285714
Trump,ap.org,2016-08-20,-0.016458524045625006
Trump,ap.org,2016-08-21,-0.125573297840625
Trump,ap.org,2016-08-22,-0.24541344749627114
Trump,ap.org,2016-08-23,-0.19772600271428573
Trump,ap.org,2016-08-24,0.1080447545
Trump,ap.org,2016-08-25,-0.27862530015151515
Trump,ap.org,2016-08-26,-0.29513864658
Trump,ap.org,2016-08-27,-0.018277252175
Trump,ap.org,2016-08-29,-0.09763917644444446
Trump,ap.org,2016-08-30,-0.11169866360000001
Trump,ap.org,2016-08-31,-0.29273936831562497
Trump,ap.org,2016-09-01,-0.26135269187142857
Trump,ap.org,2016-09-02,-0.14848636108999996
Trump,ap.org,2016-09-03,-0.15975355714411762
Trump,ap.org,2016-09-05,-0.20052873617391312
Trump,ap.org,2016-09-06,-0.23431741090454547
Trump,ap.org,2016-09-07,-0.22871494111764704
Trump,ap.org,2016-09-08,-0.2684256421599999
Trump,ap.org,2016-09-09,-0.15952728999500002
Trump,ap.org,2016-09-10,-0.21367059200967745
Trump,ap.org,2016-09-11,-0.22665096645090915
Trump,ap.org,2016-09-12,-0.22181703476044445
Trump,ap.org,2016-09-13,-0.22574466903703705
Trump,ap.org,2016-09-14,-0.12782137372727273
Trump,ap.org,2016-09-15,-0.1444470111761905
Trump,ap.org,2016-09-16,-0.220320171509375
Trump,ap.org,2016-09-17,-0.29933321475
Trump,ap.org,2016-09-18,-0.21552455237625
Trump,ap.org,2016-09-19,-0.31729832242571426
Trump,ap.org,2016-09-20,-0.258358993
Trump,ap.org,2016-09-21,-0.2848485569206898
Trump,ap.org,2016-09-22,-0.15341339639917648
Trump,ap.org,2016-09-23,-0.22941924235
Trump,ap.org,2016-09-24,-0.316785008
Trump,ap.org,2016-09-25,-0.09683887438823531
Trump,ap.org,2016-09-26,-0.016677450286666666
Trump,ap.org,2016-09-27,-0.25489789081320735
Trump,ap.org,2016-09-28,-0.11274843174666666
Trump,ap.org,2016-09-29,-0.33042637425
Trump,ap.org,2016-09-30,-0.23851534668421057
Trump,ap.org,2016-10-01,-0.1765066936666667
Trump,ap.org,2016-10-02,-0.3118628648555555
Trump,ap.org,2016-10-03,-0.2135864289189655
Trump,ap.org,2016-10-04,-0.22848945567142853
Trump,ap.org,2016-10-05,-0.18159356943095242
Trump,ap.org,2016-10-06,-0.2272153640655
Trump,ap.org,2016-10-09,-0.41648153517647063
Trump,ap.org,2016-10-10,-0.24438443262299997
Trump,bloomberg.com,2016-08-15,0.2320099447673914
Trump,bloomberg.com,2016-08-16,0.44390970457999995
Trump,bloomberg.com,2016-08-17,0.2648356040277777
Trump,bloomberg.com,2016-08-18,0.2839532648218751
Trump,bloomberg.com,2016-08-19,0.349359655936875
Trump,bloomberg.com,2016-08-20,0.3809417972
Trump,bloomberg.com,2016-08-21,0.3818615729
Trump,bloomberg.com,2016-08-22,0.29589608280952384
Trump,bloomberg.com,2016-08-23,-0.07255838618571432
Trump,bloomberg.com,2016-08-24,0.5039475115000001
Trump,bloomberg.com,2016-08-25,0.30982452642499997
Trump,bloomberg.com,2016-08-26,0.43027512991249994
Trump,bloomberg.com,2016-08-27,0.446399987
Trump,bloomberg.com,2016-08-31,0.3797481257064
Trump,bloomberg.com,2016-09-02,0.08906359975714286
Trump,bloomberg.com,2016-09-03,0.0664082006
Trump,bloomberg.com,2016-09-04,0.1683156663333334
Trump,bloomberg.com,2016-09-07,0.44740089949999995
Trump,bloomberg.com,2016-09-08,0.1788820497190476
Trump,bloomberg.com,2016-09-09,0.22325410045
Trump,bloomberg.com,2016-09-10,-0.06516743105499999
Trump,bloomberg.com,2016-09-11,0.211459495
Trump,bloomberg.com,2016-09-12,0.20159562685172416
Trump,bloomberg.com,2016-09-13,0.2616471148185185
Trump,bloomberg.com,2016-09-14,0.23922151931875
Trump,bloomberg.com,2016-09-15,0.3362479196195652
Trump,bloomberg.com,2016-09-16,0.32827798298333327
Trump,bloomberg.com,2016-09-18,-0.13851440140000001
Trump,bloomberg.com,2016-09-19,0.04956282263999999
Trump,bloomberg.com,2016-09-22,0.27148800539999995
Trump,bloomberg.com,2016-09-23,0.3246814742296297
Trump,bloomberg.com,2016-09-26,0.21619073156071433
Trump,bloomberg.com,2016-09-27,0.3250515294182258
Trump,bloomberg.com,2016-09-28,0.5055658225153846
Trump,bloomberg.com,2016-09-29,0.18777699570000006
Trump,bloomberg.com,2016-09-30,-0.242743999
Trump,bloomberg.com,2016-10-01,-0.10405059894999999
Trump,bloomberg.com,2016-10-02,-0.158567995
Trump,bloomberg.com,2016-10-03,0.012785338989999997
Trump,bloomberg.com,2016-10-04,0.17971519044444448
Trump,bloomberg.com,2016-10-05,0.0793907496818182
Trump,bloomberg.com,2016-10-07,0.10557014448333331
Trump,bloomberg.com,2016-10-09,-0.438097
Trump,bloomberg.com,2016-10-10,0.2908364331785715
Trump,breitbart.com,2016-08-14,-0.15623459820000002
Trump,breitbart.com,2016-08-15,-0.24117018496296294
Trump,breitbart.com,2016-08-16,-0.18454390649714286
Trump,breitbart.com,2016-08-17,-0.12016833366363637
Trump,breitbart.com,2016-08-18,-0.23896725851545458
Trump,breitbart.com,2016-08-19,-0.10889081531851852
Trump,breitbart.com,2016-08-20,-0.18697211227600005
Trump,breitbart.com,2016-08-21,-0.0842126085095238
Trump,breitbart.com,2016-08-22,-0.2907288538514286
Trump,breitbart.com,2016-08-23,-0.17519594368523808
Trump,breitbart.com,2016-08-24,-0.3804190005
Trump,breitbart.com,2016-08-25,-0.27760966741666665
Trump,breitbart.com,2016-08-26,-0.26031325789599996
Trump,breitbart.com,2016-08-27,-0.2468534968933333
Trump,breitbart.com,2016-08-28,-0.051650602399999995
Trump,breitbart.com,2016-08-29,-0.263267994
Trump,breitbart.com,2016-08-30,-0.2952881957
Trump,breitbart.com,2016-08-31,-0.23228607459210524
Trump,breitbart.com,2016-09-01,-0.16604642785714288
Trump,breitbart.com,2016-09-02,0.04866583166666668
Trump,breitbart.com,2016-09-03,-0.04016759955789471
Trump,breitbart.com,2016-09-04,-0.021441689473333334
Trump,breitbart.com,2016-09-05,-0.21198983513333336
Trump,breitbart.com,2016-09-06,-0.31946950025
Trump,breitbart.com,2016-09-07,-0.24888533064444443
Trump,breitbart.com,2016-09-08,-0.3037368630655173
Trump,breitbart.com,2016-09-09,-0.1290275661724138
Trump,breitbart.com,2016-09-10,-0.30228110337931036
Trump,breitbart.com,2016-09-11,-0.063886550225
Trump,breitbart.com,2016-09-12,-0.21959822724493872
Trump,breitbart.com,2016-09-13,-0.20228746254761898
Trump,breitbart.com,2016-09-14,-0.16870967008965515
Trump,breitbart.com,2016-09-15,-0.09548134006936171
Trump,breitbart.com,2016-09-16,-0.2727046442
Trump,breitbart.com,2016-09-17,-0.20614928000000002
Trump,breitbart.com,2016-09-18,-0.11393720164347826
Trump,breitbart.com,2016-09-19,-0.32943131299487177
Trump,breitbart.com,2016-09-21,-0.17307488085454545
Trump,breitbart.com,2016-09-22,-0.23084489048620693
Trump,breitbart.com,2016-09-23,-0.06538778224805554
Trump,breitbart.com,2016-09-24,-0.4735084925
Trump,breitbart.com,2016-09-25,-0.17535234832742858
Trump,breitbart.com,2016-09-26,-0.10649819843087716
Trump,breitbart.com,2016-09-27,-0.2106922669964913
Trump,breitbart.com,2016-09-28,-0.19387987959333333
Trump,breitbart.com,2016-09-29,-0.31758811409
Trump,breitbart.com,2016-09-30,-0.22852627024285715
Trump,breitbart.com,2016-10-01,-0.1656442492211765
Trump,breitbart.com,2016-10-02,-0.3721406080136363
Trump,breitbart.com,2016-10-03,-0.2407217107097561
Trump,breitbart.com,2016-10-04,-0.2128378825249999
Trump,breitbart.com,2016-10-05,-0.20624293736543464
Trump,breitbart.com,2016-10-06,-0.10977733634999998
Trump,breitbart.com,2016-10-07,-0.16746025062499997
Trump,breitbart.com,2016-10-09,-0.3233832800000001
Trump,breitbart.com,2016-10-10,-0.1526607583090909
Trump,cadillacnews.com,2016-08-14,-0.38365152866666663
Trump,cadillacnews.com,2016-08-15,-0.3552269406016394
Trump,cadillacnews.com,2016-08-16,-0.3454897944541177
Trump,cadillacnews.com,2016-08-17,-0.3587036846315789
Trump,cadillacnews.com,2016-08-18,-0.3611771797534884
Trump,cadillacnews.com,2016-08-19,-0.3759080003333333
Trump,cadillacnews.com,2016-08-20,-0.35759877015384617
Trump,cadillacnews.com,2016-08-21,-0.2613100872608695
Trump,cadillacnews.com,2016-08-22,-0.30882429015789475
Trump,cadillacnews.com,2016-08-25,-0.3823376645
Trump,cadillacnews.com,2016-08-26,-0.2670105433
Trump,cadillacnews.com,2016-08-29,-0.3540266653333333
Trump,cadillacnews.com,2016-08-30,-0.22386804245
Trump,cadillacnews.com,2016-08-31,-0.3982481658333333
Trump,cadillacnews.com,2016-09-01,-0.4336872574871795
Trump,cadillacnews.com,2016-09-02,-0.375516996
Trump,cadillacnews.com,2016-09-03,-0.3674421005652174
Trump,cadillacnews.com,2016-09-04,-0.3880589410882353
Trump,cadillacnews.com,2016-09-05,-0.35686910477777783
Trump,cadillacnews.com,2016-09-06,-0.30114243320444445
Trump,cadillacnews.com,2016-09-07,-0.30201149725
Trump,cadillacnews.com,2016-09-08,-0.32432608316666667
Trump,cadillacnews.com,2016-09-09,-0.25792105415263156
Trump,cadillacnews.com,2016-09-12,-0.27851728028571426
Trump,cadillacnews.com,2016-09-13,-0.23469745427272723
Trump,cadillacnews.com,2016-09-14,-0.34736311111111107
Trump,cadillacnews.com,2016-09-16,-0.3437970122875
Trump,cadillacnews.com,2016-09-19,-0.268597007
Trump,cadillacnews.com,2016-09-21,-0.34225633233333336
Trump,cadillacnews.com,2016-09-22,-0.4239353473913043
Trump,cadillacnews.com,2016-09-23,-0.3243488863277777
Trump,cadillacnews.com,2016-09-26,-0.3263201028
Trump,cadillacnews.com,2016-09-27,-0.32500215561538465
Trump,cadillacnews.com,2016-09-28,-0.212726974775
Trump,cadillacnews.com,2016-09-30,-0.36255322344444446
Trump,cadillacnews.com,2016-10-03,-0.3231812689
Trump,cadillacnews.com,2016-10-04,-0.348728001
Trump,cadillacnews.com,2016-10-06,-0.35100500275
Trump,cadillacnews.com,2016-10-09,-0.31350849599999997
Trump,cbsnews.com,2016-08-14,-0.16452427925500002
Trump,cbsnews.com,2016-08-15,-0.36948789885
Trump,cbsnews.com,2016-08-16,-0.3455815588750001
Trump,cbsnews.com,2016-08-17,-0.1184317866196154
Trump,cbsnews.com,2016-08-18,-0.17211848535555554
Trump,cbsnews.com,2016-08-19,-0.1989327709230769
Trump,cbsnews.com,2016-08-20,-0.18117348043999992
Trump,cbsnews.com,2016-08-21,-0.20824978111666667
Trump,cbsnews.com,2016-08-22,-0.21736020231666664
Trump,cbsnews.com,2016-08-24,-0.19451000499999999
Trump,cbsnews.com,2016-08-25,-0.29680527983333327
Trump,cbsnews.com,2016-08-26,-0.3972750006666666
Trump,cbsnews.com,2016-08-28,-0.286863852015
Trump,cbsnews.com,2016-08-29,-0.297264495875
Trump,cbsnews.com,2016-08-30,-0.22587507364285717
Trump,cbsnews.com,2016-08-31,-0.07486278835555556
Trump,cbsnews.com,2016-09-01,-0.19240252129090907
Trump,cbsnews.com,2016-09-02,-0.10589185345555557
Trump,cbsnews.com,2016-09-03,-0.07562606468857143
Trump,cbsnews.com,2016-09-04,-0.087892225075
Trump,cbsnews.com,2016-09-05,-0.187795997
Trump,cbsnews.com,2016-09-06,-0.3224515566461538
Trump,cbsnews.com,2016-09-07,-0.2694748504166667
Trump,cbsnews.com,2016-09-08,-0.13306394155624998
Trump,cbsnews.com,2016-09-09,-0.1511288680625
Trump,cbsnews.com,2016-09-10,-0.24142507646153843
Trump,cbsnews.com,2016-09-11,-0.15975920034615385
Trump,cbsnews.com,2016-09-12,-0.24361990489166666
Trump,cbsnews.com,2016-09-13,-0.1898058725111111
Trump,cbsnews.com,2016-09-14,-0.20114446865
Trump,cbsnews.com,2016-09-15,-0.17878009771666667
Trump,cbsnews.com,2016-09-16,-0.3052389332541667
Trump,cbsnews.com,2016-09-17,-0.24832349925000002
Trump,cbsnews.com,2016-09-18,-0.25700453136349993
Trump,cbsnews.com,2016-09-19,-0.214698002
Trump,cbsnews.com,2016-09-20,-0.2407245287166667
Trump,cbsnews.com,2016-09-21,-0.29005675278372084
Trump,cbsnews.com,2016-09-22,-0.2327867550823124
Trump,cbsnews.com,2016-09-24,-0.07230068818333332
Trump,cbsnews.com,2016-09-25,0.04300730340694445
Trump,cbsnews.com,2016-09-26,-0.011087042655128203
Trump,cbsnews.com,2016-09-27,-0.24459356229230764
Trump,cbsnews.com,2016-09-28,-0.03282767535
Trump,cbsnews.com,2016-09-29,-0.31133747386000005
Trump,cbsnews.com,2016-09-30,-0.36963820170000006
Trump,cbsnews.com,2016-10-01,-0.026804754500000017
Trump,cbsnews.com,2016-10-02,-0.21426528651230775
Trump,cbsnews.com,2016-10-03,-0.2514037378258065
Trump,cbsnews.com,2016-10-04,-0.11770102235384618
Trump,cbsnews.com,2016-10-05,-0.14106129286250002
Trump,cbsnews.com,2016-10-06,-0.19788972485
Trump,chicagotribune.com,2016-08-15,-0.22311130862374995
Trump,chicagotribune.com,2016-08-16,-0.2191137365478261
Trump,chicagotribune.com,2016-08-17,-0.17981245020676473
Trump,chicagotribune.com,2016-08-18,-0.1939518648181818
Trump,chicagotribune.com,2016-08-19,-0.22059331489166667
Trump,chicagotribune.com,2016-08-20,-0.028999248499999988
Trump,chicagotribune.com,2016-08-21,-0.065689929945
Trump,chicagotribune.com,2016-08-22,-0.2071357873034483
Trump,chicagotribune.com,2016-08-23,-0.1738628205954166
Trump,chicagotribune.com,2016-08-24,-0.3674459956666667
Trump,chicagotribune.com,2016-08-25,-0.10033576923333333
Trump,chicagotribune.com,2016-08-26,-0.2460896492352941
Trump,chicagotribune.com,2016-08-27,0.06175037849999999
Trump,chicagotribune.com,2016-08-30,-0.01782999935
Trump,chicagotribune.com,2016-08-31,-0.15129605269
Trump,chicagotribune.com,2016-09-02,-0.20585590605
Trump,chicagotribune.com,2016-09-03,-0.19986487328
Trump,chicagotribune.com,2016-09-04,-0.21704962074999998
Trump,chicagotribune.com,2016-09-05,-0.3855240045
Trump,chicagotribune.com,2016-09-07,-0.11376946816666667
Trump,chicagotribune.com,2016-09-08,-0.30360200625
Trump,chicagotribune.com,2016-09-09,-0.16530256919840003
Trump,chicagotribune.com,2016-09-10,-0.4695556044
Trump,chicagotribune.com,2016-09-11,-0.27663740214285715
Trump,chicagotribune.com,2016-09-12,-0.2225433737724138
Trump,chicagotribune.com,2016-09-13,-0.22696092434000004
Trump,chicagotribune.com,2016-09-14,-0.10055858206666664
Trump,chicagotribune.com,2016-09-15,-0.23410377555625
Trump,chicagotribune.com,2016-09-16,-0.23004538075000003
Trump,chicagotribune.com,2016-09-18,-0.32448010955555556
Trump,chicagotribune.com,2016-09-19,-0.132753363775
Trump,chicagotribune.com,2016-09-22,-0.2942449179066667
Trump,chicagotribune.com,2016-09-23,-0.20937066391666667
Trump,chicagotribune.com,2016-09-26,-0.13840061745535717
Trump,chicagotribune.com,2016-09-27,-0.14923056419215797
Trump,chicagotribune.com,2016-09-28,-0.21952541416666668
Trump,chicagotribune.com,2016-09-29,-0.3097394965
Trump,chicagotribune.com,2016-09-30,-0.16701326513333334
Trump,chicagotribune.com,2016-10-01,-0.31729550068571427
Trump,chicagotribune.com,2016-10-02,-0.311327368
Trump,chicagotribune.com,2016-10-03,-0.20501130827666664
Trump,chicagotribune.com,2016-10-04,-0.1747736893
Trump,chicagotribune.com,2016-10-05,-0.2468891217411765
Trump,chicagotribune.com,2016-10-06,-0.09828688186000001
Trump,chicagotribune.com,2016-10-09,-0.416612665
Trump,chicagotribune.com,2016-10-10,-0.18532491908333334
Trump,cnn.com,2016-08-14,-0.123067997
Trump,cnn.com,2016-08-15,-0.15329933304893617
Trump,cnn.com,2016-08-16,-0.09144916024000002
Trump,cnn.com,2016-08-17,-0.14884476658333334
Trump,cnn.com,2016-08-18,-0.05103779290526316
Trump,cnn.com,2016-08-19,-0.029554451687500004
Trump,cnn.com,2016-08-20,-0.142412332
Trump,cnn.com,2016-08-21,-0.26271016383333334
Trump,cnn.com,2016-08-22,-0.238267931312
Trump,cnn.com,2016-08-23,-0.17193178629444444
Trump,cnn.com,2016-08-24,0.25434801
Trump,cnn.com,2016-08-25,-0.2229247143176923
Trump,cnn.com,2016-08-26,-0.15890175608285717
Trump,cnn.com,2016-08-27,-0.13056150530000002
Trump,cnn.com,2016-08-30,0.00931837037
Trump,cnn.com,2016-08-31,-0.0773256418863889
Trump,cnn.com,2016-09-01,-0.116290152225
