Score
-0.239248115
-0.240860915
-0.122231931
-0.191080004
-0.162999193
-0.294820198
-0.287410755
-0.335723013
-0.083656395
-0.219256125
-0.117269136
-0.221814158
-0.132555203
-0.278196535
-0.270534735
-0.17120756
-0.226434364
-0.161849086
-0.15173041
0.059565578
-0.252609492
-0.246678179
-0.198569994
0.046263343
-0.108696865
0.004163293
-0.140699451
-0.127038119
-0.19053321
-0.096984701
-0.147739336
-0.069863489
-0.120502637
-0.379809245
0.093560629
-0.211989457
-0.309950981
-0.030296006
-0.185590513
-0.150934249
-0.11889201
-0.260689756
-0.146415309
-0.145298004
0.016803041
-0.039487872
0.015966294
-0.061462709
-0.084282792
-0.046589477
-0.051821917
-0.082876741
0.002313119
-0.089154316
-0.178603227
-0.232343719
-0.152276664
-0.152339152
-0.058616086
-0.132772613
-0.177746991
-0.155216439
-0.048194813
0.111783125
-0.097137924
-0.243115498
-0.095936221
-0.247103276
-0.218108845
-0.307174596
-0.193257316
-0.190293818
-0.045745935
-0.313352158
-0.240728795
-0.122255188
-0.160250333
-0.122644755
-0.077281828
-0.070727947
-0.288885701
-0.241112505
-0.207455776
-0.148615767
-0.197676108
-0.237605771
-0.162608657
-0.152513994
-0.177138001
-0.261738335
-0.17493819
-0.176819254
-0.095906722
-0.149140997
-0.140855171
-0.199220235
-0.261196299
-0.153697769
-0.340142538
-0.209106096
-0.1440094
-0.156992443
-0.23031056
-0.202789698
-0.227414618
-0.15928648
-0.043445177
-0.23353066
-0.171034003
-0.296121553
-0.0265269
-0.079684828
-0.198547252
-0.144723554
-0.114593923
-0.411966995
-0.126433491
-0.178786171
-0.00054509
-0.147467159
-0.152183957
-0.181607618
-0.215482322
-0.242776952
-0.213516068
-0.158888408
-0.177644457
-0.261888668
-0.237181884
0.127205389
0.152402307
0.137577668
0.142677536
-0.03184595
0.169779252
0.222211003
0.137621431
0.173697641
-0.042995868
0.037396502
0.086233249
0.166280002
0.190262061
-0.112654001
0.209393502
0.254017003
0.141122624
0.137306665
0.199296668
0.193338502
0.109480296
0.201677655
0.073731149
0.158004855
0.220514
0.180648833
0.088548772
0.156201516
0.126897923
0.226260258
0.202846594
0.1660247
0.107458743
0.079060976
0.19005467
0.190076111
0.151957198
-0.023501001
0.156827768
0.200294003
0.184187999
0.210489002
0.145515502
-0.250830494
-0.233486295
-0.300555159
-0.150164311
0.015267629
-0.193100505
-0.17172776
-0.06584543
-0.248116772
-0.277511001
-0.367621489
-0.359372829
-0.087286897
-0.139377209
-0.185020811
-0.146338559
-0.208074834
-0.110777876
-0.196635236
-0.445994675
-0.222472995
-0.240725429
-0.241624729
-0.056972499
-0.161945786
-0.090341701
-0.181639343
-0.254565038
-0.11377081
-0.216291401
-0.067838241
-0.254167316
-0.289360774
-0.182872599
-0.184538329
-0.133526169
-0.02406632
-0.181010372
-0.173531288
0.006848494
-0.215147783
-0.216807065
-0.094309467
-0.19883117
0.083742739
-0.120855763
-0.178753327
-0.294277001
-0.362417996
-0.269424737
-0.2421436
-0.171910837
-0.163343606
-0.166854557
0.041385338
-0.257231358
-0.224569523
-0.239798829
-0.159839004
-0.249100103
-0.206834977
-0.127260322
-0.242969201
-0.300186008
-0.000558196
-0.217730999
-0.24429666
-0.368750248
-0.236862334
-0.197375907
-0.332484001
-0.270418399
-0.24817057
-0.138719705
-0.198721901
-0.22851809
-0.276695165
-0.114456306
-0.4524207
-0.273152002
-0.235215367
-0.102842208
-0.162825874
-0.242634107
-0.300039834
-0.137513376
-0.125719517
-0.184204492
-0.153401684
-0.10262607
0.046522584
-0.47547999
-0.284783755
-0.187398056
-0.298101401
-0.301948999
-0.075947601
-0.108057975
-0.162256667
-0.033269686
-0.489850745
-0.406622996
-0.179834046
0.09776251
-0.326361001
-0.019489599
-0.0135724
-0.293224002
-0.513795018
-0.154058993
0.102512002
-0.293871829
-0.20317901
0.118327998
-0.49485901
-0.262016538
-0.054563561
-0.112812335
-0.232616345
0.101779999
-0.146959371
0.031217634
0.056055501
0.142869741
-0.313360989
-0.315988004
-0.147016306
-0.04459098
-0.121337223
0.197704391
-0.315890998
-0.236534998
-0.121252
-0.260915995
-0.317556592
-0.063085228
-0.237646742
-0.066899092
-0.163139665
-0.118960001
-0.434162667
-0.229130026
-0.230868157
-0.190889801
-0.21928089
-0.119826568
-0.0866501
-0.161999088
-0.151965681
-0.377470672
-0.1844236
-0.155574102
-0.220739055
-0.122314759
-0.151790076
-0.099750944
-0.279682426
-0.379094504
-0.064679096
-0.285206291
-0.170849145
-0.173981171
-0.168965754
-0.080942441
-0.234705129
-0.281391007
-0.012323472
-0.175849174
-0.28754761
-0.264024928
-0.141749284
-0.130814978
-0.150896281
0.389070988
0.07085267
-0.107052835
-0.318072268
-0.204459252
-0.146187958
-0.095788547
0.024335769
0.049592201
-0.366041504
-0.280183806
-0.304450352
-0.215661944
-0.227809626
-0.191096095
-0.28884446
-0.344357504
-0.391924707
-0.295986348
-0.367189579
-0.291489547
-0.377573933
-0.291660064
-0.192560471
0.073002704
0.036610435
0.131954799
-0.056985246
0.025377445
0.010819526
-0.060769176
0.530132323
0.035865208
-0.174849106
-0.182993553
-0.245309216
-0.098289401
-0.106527171
-0.234290407
-0.244989302
-0.261166061
-0.304397156
0.32129699
-0.136505663
-0.213626686
-0.271165005
-0.191968225
-0.24351564
-0.1768197
-0.299531728
0.0137748
-0.311081047
-0.198978392
-0.241874823
-0.094316384
-0.254147669
-0.123118997
-0.369865328
-0.301924626
-0.298469087
-0.291588915
-0.098151489
-0.124540416
-0.278714782
-0.111859698
-0.138358433
-0.207292383
-0.192089594
-0.181339994
-0.183428591
-0.300898935
-0.160537851
-0.16480703
-0.076706896
-0.169754892
-0.219716399
-0.218050438
0.067519893
-0.199549395
-0.219652038
-0.320999569
-0.215475628
-0.125912338
-0.216542611
-0.245667908
-0.2432495
-0.219728019
-0.148734906
-0.221709324
-0.020119186
-0.215059077
-0.129029863
-0.205753801
-0.239014731
-0.298973905
-0.209926171
-0.14300072
-0.192257873
-0.542236999
0.232181505
-0.333371404
-0.37666
-0.298447626
-0.296718924
-0.293011624
-0.191867667
-0.211370762
-0.203771419
-0.304616659
-0.266782451
-0.257472677
-0.013826785
-0.292233187
-0.257274653
-0.204476161
-0.304105327
-0.178794624
-0.068753198
-0.19503366
0.10229746
-0.299745952
-0.178519574
-0.252455813
-0.211259837
-0.168689452
-0.311377426
-0.290361158
-0.24503986
-0.219779518
-0.179113826
-0.210564498
-0.19132559
-0.276128636
-0.267172704
-0.294225118
-0.203593319
-0.205537107
-0.202074051
-0.245199201
-0.257951665
-0.269005038
-0.393060194
-0.26080806
-0.295478445
-0.225635803
-0.257259168
-0.113244066
-0.242932337
-0.261979076
-0.323874898
-0.252370621
-0.147599839
-0.101241885
-0.151346937
-0.220524268
-0.416669995
-0.206487902
-0.174403174
-0.204464952
-0.216046005
-0.122758598
-0.165337027
-0.037197799
-0.396483004
-0.232860286
-0.116227994
-0.277934007
-0.197688505
-0.238499891
-0.123423082
-0.208155251
-0.166113856
-0.193768802
-0.187952043
-0.20524514
-0.171042721
-0.156908482
-0.152312588
-0.11260881
-0.21261809
-0.213296401
-0.198063782
-0.14685822
-0.136893055
-0.197467139
-0.226005741
-0.20562964
-0.052251698
-0.119047963
-0.213621606
-0.228489987
-0.217952865
-0.311937988
-0.185532704
-0.1947937
0.247798994
0.254303816
0.186206092
0.268832667
0.26361131
0.292627671
-0.050792746
0.208354246
0.281259601
0.261791904
0.170103842
0.285182498
0.25239143
-0.168486697
0.208048006
0.271756886
0.2507783
0.194852135
0.250957192
0.254800816
-0.051140402
0.234700993
0.180321196
0.114215531
0.284367005
0.028330697
0.11855223
0.18736025
0.131904143
0.076309846
0.247697779
0.183897554
0.150552363
0.125958504
0.215628996
-0.190156997
-0.279711008
0.022085996
0.220071659
-0.116919003
-0.308559
0.240778495
-0.162228407
-0.120877534
-0.122915998
0.222013995
-0.443080008
-0.155268801
-0.061248302
-0.211760882
-0.137496868
-0.136001223
-0.069562334
-0.289382165
-0.268180783
-0.064216733
-0.28641979
-0.274379783
-0.266469544
-0.343215499
-0.135567899
-0.247662901
-0.0003779
-0.220524686
-0.245789382
-0.321235001
-0.17014657
-0.146862601
-0.250737244
-0.141563997
-0.447111994
-0.385914
-0.220762171
-0.270539748
-0.232971435
-0.211725655
-0.1678844
-0.223386928
-0.223107037
-0.160403057
-0.148517618
-0.035882607
-0.205932712
-0.154246229
-0.32519978
-0.19542344
-0.202676386
-0.126946908
-0.160076922
-0.212836173
-0.32269479
-0.368398995
-0.317068001
-0.172199933
-0.252280253
-0.177651056
-0.117219238
-0.167023025
-0.07287353
-0.074670184
-0.013286387
-0.139239791
-0.191275436
-0.24746567
-0.25130966
-0.199893522
-0.166986536
-0.148006765
-0.165871352
-0.033371567
-0.252233396
-0.170740671
-0.161484666
-0.1295435
-0.184679723
-0.167864536
-0.122597093
-0.189833075
-0.179138974
-0.219247696
-0.209398614
-0.098963473
-0.183337926
-0.212541562
-0.222326518
-0.154375953
-0.206650984
0.055247501
-0.136821484
-0.204773202
-8.12E-05
-0.243426768
-0.156022497
-0.044915552
-0.186474909
-0.120923833
-0.16385762
-0.175571074
-0.186259899
-0.368885503
-0.280449076
-0.196591241
-0.280599363
-0.351671675
-0.165549892
-0.186796316
-0.175648334
-0.115275863
-0.197307397
-0.184580357
-0.234442804
-0.112579623
-0.323970338
-0.300936002
-0.205987552
-0.318109989
-0.137826822
-0.1000534
-0.154772015
-0.250458796
-0.119336002
-0.244808627
-0.229654578
-0.399527006
-0.191209311
-0.216652876
-0.207958887
-0.215701464
-0.205191207
-0.257502876
-0.272953866
-0.273602249
-0.193148628
-0.093628927
-0.18220383
-0.219500618
-0.209782531
-0.286868393
-0.051341104
-0.228357002
-0.116758425
-0.177824816
-0.215453438
-0.215771162
-0.135173472
-0.199364698
-0.192807308
-0.052785224
-0.131965151
-0.175501398
-0.148968747
-0.020669601
-0.351921499
-0.333742008
-0.203791689
-0.283090788
-0.255358994
-0.105210558
-0.229997435
-0.354374997
-0.157395832
-0.155126761
-0.299049599
-0.290106997
0.226080338
-0.191695376
-0.165285505
-0.133129999
-0.014491816
-0.066861489
-0.154143877
-0.393476993
-0.236434542
-0.211025815
-0.13923342
-0.459864006
-0.16141962
-0.114182998
-0.425622001
-0.314643004
-0.064399831
0.077040046
-0.001414102
0.041552431
-0.150545701
-0.083877631
0.192010999
-0.0918881
0.334360003
-0.245363821
-0.030091145
-0.004658671
-0.32666041
-0.236251334
-0.30687183
-0.228128491
-0.255772316
-0.34327013
-0.180243939
-0.187341232
-0.255317633
-0.097027917
-0.124750831
-0.220489802
-0.253407853
-0.044639848
-0.211234861
-0.358812252
-0.208492953
-0.393214509
-0.17727007
-0.200797067
-0.253795802
-0.239503396
-0.282134806
-0.190469485
-0.128747677
-0.172749702
-0.176050059
-0.267975271
-0.277687159
-0.197384244
-0.253427191
-0.36397394
-0.230335316
-0.241580052
-0.180341421
-0.300533073
-0.227834425
-0.257109129
-0.222816555
-0.243120085
-0.307285001
-0.180951543
-0.197929242
-0.124177029
-0.166892273
-0.170187869
-0.203050025
-0.19679478
-0.218156927
-0.304558659
-0.28067466
-0.248915928
-0.243470862
-0.193597888
-0.249243572
-0.215993367
-0.13239152
0.049592201
0.061927005
-0.322625873
